login_id,user_id,login_date,device_type,login_channel,login_status
711,31,2024-06-23,Android,App,Success
712,31,2024-06-24,iOS,App,Success
713,31,2024-06-30,iOS,App,Failed
714,31,2024-07-06,iOS,App,Success
715,31,2024-07-07,iOS,App,Success
716,31,2024-07-10,Android,App,Success
717,31,2024-07-13,iOS,Web,Success
718,31,2024-07-14,Android,Web,Success
719,31,2024-07-15,iOS,App,Success
720,31,2024-07-16,Android,App,Success
721,31,2024-07-27,iOS,App,Failed
722,31,2024-07-28,Android,App,Success
723,31,2024-08-13,Android,App,Success
724,31,2024-08-29,Android,App,Success
725,31,2024-09-05,iOS,Web,Failed
726,31,2024-09-07,Web,App,Success
727,31,2024-09-11,iOS,Web,Success
728,31,2024-09-12,Android,App,Success
729,31,2024-09-13,Android,App,Success
730,31,2024-09-15,Android,Web,Success
731,31,2024-09-16,Android,App,Success
732,31,2024-09-17,Android,Web,Success
733,31,2024-09-19,Android,App,Success
734,31,2024-10-06,Android,Web,Success
735,31,2024-10-18,Web,Web,Success
736,31,2024-10-20,iOS,Web,Success
737,31,2024-10-21,iOS,App,Success
738,31,2024-10-24,Web,App,Success
739,31,2024-10-27,Android,App,Success
740,31,2024-11-02,iOS,App,Success
741,31,2024-11-03,Android,App,Success
742,31,2024-11-04,Android,App,Success
743,31,2024-11-19,iOS,App,Success
744,31,2024-11-27,Android,App,Success
745,31,2024-11-28,iOS,App,Success
746,31,2024-11-29,Android,App,Success
747,31,2024-12-10,Android,App,Success
748,31,2024-12-18,Android,App,Success
749,31,2024-12-28,Web,Web,Failed
750,32,2024-06-12,Web,App,Success
751,32,2024-06-14,Android,App,Success
752,32,2024-06-16,Android,App,Success
753,32,2024-06-27,iOS,App,Failed
754,32,2024-07-10,Android,Web,Success
755,32,2024-07-25,Android,App,Success
756,32,2024-08-03,Android,App,Success
757,32,2024-08-06,iOS,Web,Success
758,32,2024-08-19,Web,App,Success
759,32,2024-08-24,Android,App,Success
760,32,2024-08-26,iOS,App,Success
761,32,2024-08-29,Web,App,Success
762,32,2024-09-07,Android,App,Success
763,32,2024-09-09,iOS,App,Success
764,32,2024-09-14,Android,App,Success
765,32,2024-09-21,Android,App,Success
766,32,2024-10-11,Android,App,Success
767,32,2024-10-25,Android,Web,Success
768,32,2024-10-26,Android,Web,Success
769,32,2024-11-01,Android,App,Success
770,32,2024-11-21,Web,App,Success
771,32,2024-11-22,iOS,App,Success
772,32,2024-11-29,Web,App,Success
773,32,2024-12-08,Android,Web,Success
774,32,2024-12-18,iOS,App,Success
775,33,2024-09-17,Android,App,Success
776,33,2024-09-20,Android,Web,Success
777,34,2024-08-02,Web,Web,Success
778,34,2024-08-03,Android,App,Failed
779,34,2024-08-14,Android,App,Success
780,34,2024-08-22,Android,Web,Success
781,34,2024-09-10,Web,App,Success
782,34,2024-09-17,Android,App,Success
783,34,2024-09-18,Android,App,Success
784,35,2024-04-24,Android,App,Success
785,35,2024-04-25,Web,Web,Failed
786,35,2024-04-26,Android,App,Success
787,35,2024-04-29,iOS,App,Success
788,35,2024-05-02,iOS,App,Success
789,35,2024-05-03,Android,App,Success
790,35,2024-05-13,iOS,Web,Success
791,35,2024-05-17,Android,App,Success
792,35,2024-05-20,Android,App,Success
793,35,2024-05-22,Android,App,Success
794,35,2024-05-25,iOS,App,Success
795,35,2024-05-26,Android,App,Success
796,35,2024-05-28,Android,App,Success
797,35,2024-05-30,Android,App,Success
798,35,2024-06-01,Android,App,Success
799,35,2024-06-03,Web,App,Success
800,35,2024-06-14,Android,App,Success
801,35,2024-06-18,iOS,App,Success
802,36,2024-08-04,Android,App,Success
803,36,2024-08-10,Android,App,Success
804,36,2024-08-16,Android,App,Success
805,36,2024-08-18,Android,Web,Success
806,36,2024-08-25,iOS,App,Success
807,36,2024-08-26,Android,Web,Success
808,36,2024-09-04,Android,App,Success
809,36,2024-09-07,iOS,App,Success
810,36,2024-09-08,Web,App,Success
811,36,2024-09-12,iOS,App,Success
812,36,2024-09-15,Android,App,Success
813,36,2024-09-16,Web,App,Success
814,36,2024-09-18,iOS,Web,Success
815,36,2024-09-19,iOS,App,Success
816,36,2024-09-23,Web,App,Success
817,36,2024-09-25,Web,Web,Success
818,36,2024-09-28,Android,Web,Success
819,36,2024-10-02,Android,App,Success
820,36,2024-10-05,Web,App,Success
821,36,2024-10-06,Android,App,Success
822,36,2024-10-11,Android,App,Success
823,36,2024-10-13,iOS,Web,Success
824,36,2024-10-17,Android,App,Success
825,36,2024-10-18,Android,App,Success
826,36,2024-10-19,iOS,App,Success
827,36,2024-10-21,Android,App,Success
828,36,2024-11-07,Android,App,Success
829,36,2024-11-08,Web,App,Success
830,36,2024-11-09,Android,App,Success
831,36,2024-11-10,Web,App,Success
832,36,2024-11-13,Android,App,Success
833,36,2024-11-17,Android,App,Failed
834,36,2024-11-22,iOS,Web,Success
835,36,2024-11-30,iOS,App,Success
836,36,2024-12-03,Web,App,Success
837,36,2024-12-04,Web,App,Success
838,36,2024-12-07,iOS,App,Success
839,36,2024-12-14,Android,App,Success
840,36,2024-12-19,Android,App,Success
841,36,2024-12-23,Android,App,Success
842,37,2024-03-28,iOS,App,Success
843,37,2024-04-01,Android,App,Success
844,37,2024-04-08,Android,Web,Success
845,37,2024-04-14,Android,App,Success
846,37,2024-04-16,iOS,App,Success
847,37,2024-04-26,Android,App,Success
848,37,2024-05-17,Android,Web,Success
849,37,2024-05-30,Android,App,Success
850,37,2024-06-19,Web,App,Success
851,37,2024-07-08,Web,App,Failed
852,37,2024-07-30,Android,App,Success
853,37,2024-07-31,iOS,App,Success
854,37,2024-08-01,Android,Web,Success
855,37,2024-08-09,iOS,App,Success
856,37,2024-08-19,Android,App,Success
857,37,2024-09-04,Android,Web,Success
858,37,2024-09-18,Android,App,Failed
859,37,2024-10-02,Android,Web,Success
860,37,2024-10-09,iOS,Web,Failed
861,37,2024-10-10,Android,Web,Success
862,37,2024-10-24,Android,App,Success
863,37,2024-11-03,Android,App,Success
864,37,2024-11-12,Android,Web,Success
865,37,2024-11-25,Android,Web,Success
866,37,2024-12-01,Android,App,Success
867,37,2024-12-05,Android,App,Success
868,37,2024-12-06,Android,App,Success
869,37,2024-12-15,Android,App,Success
870,37,2024-12-21,iOS,Web,Success
871,37,2024-12-28,Android,App,Success
872,37,2024-12-29,iOS,App,Success
873,38,2024-02-22,Android,App,Success
874,38,2024-02-25,iOS,Web,Success
875,38,2024-02-26,Android,Web,Success
876,38,2024-03-01,Android,Web,Success
877,38,2024-03-13,Web,Web,Success
878,38,2024-03-16,Android,App,Success
879,38,2024-03-19,Web,App,Failed
880,38,2024-04-01,Android,App,Success
881,38,2024-04-16,Android,App,Success
882,38,2024-04-18,Android,App,Success
883,38,2024-04-20,iOS,Web,Success
884,38,2024-04-23,iOS,App,Success
885,38,2024-04-25,Android,Web,Success
886,38,2024-04-26,iOS,Web,Success
887,38,2024-05-04,Web,App,Success
888,38,2024-05-10,Android,App,Success
889,38,2024-05-12,Android,Web,Success
890,38,2024-05-13,Android,App,Success
891,38,2024-05-19,Android,App,Success
892,38,2024-05-25,Android,App,Success
893,38,2024-05-31,iOS,App,Success
894,38,2024-06-08,Android,App,Success
895,38,2024-06-10,Android,Web,Success
896,38,2024-06-23,iOS,App,Success
897,38,2024-06-27,Android,App,Success
898,38,2024-06-29,Web,App,Success
899,38,2024-07-09,Android,App,Success
900,38,2024-07-10,iOS,App,Success
901,38,2024-07-18,iOS,App,Success
902,38,2024-08-02,Android,App,Success
903,38,2024-08-06,Web,App,Success
904,38,2024-08-13,Android,App,Success
905,38,2024-08-24,Android,App,Success
906,38,2024-08-29,Android,Web,Success
907,38,2024-09-02,Android,App,Success
908,38,2024-09-05,iOS,Web,Success
909,38,2024-09-24,Android,App,Success
910,38,2024-10-02,Android,App,Success
911,38,2024-10-06,iOS,Web,Success
912,38,2024-10-17,Android,App,Success
913,38,2024-10-20,Android,App,Success
914,38,2024-10-24,iOS,Web,Success
915,38,2024-10-28,Android,App,Success
916,38,2024-11-01,Android,Web,Success
917,38,2024-11-02,iOS,App,Success
918,38,2024-11-04,iOS,App,Success
919,38,2024-11-23,Android,Web,Success
920,38,2024-12-10,Android,App,Success
921,38,2024-12-12,Android,App,Success
922,38,2024-12-30,Web,App,Success
923,39,2024-06-13,Android,Web,Success
924,39,2024-06-18,Android,App,Success
925,39,2024-06-25,Web,App,Success
926,39,2024-06-29,iOS,App,Success
927,39,2024-07-01,Android,Web,Success
928,39,2024-07-02,iOS,App,Success
929,39,2024-07-16,Android,App,Success
930,39,2024-07-23,Android,Web,Success
931,39,2024-07-28,iOS,App,Success
932,39,2024-07-29,iOS,App,Success
933,39,2024-08-05,Android,Web,Success
934,39,2024-08-06,Android,App,Success
935,39,2024-08-07,iOS,Web,Failed
936,39,2024-08-15,Android,App,Success
937,39,2024-08-24,Web,App,Success
938,39,2024-08-30,Android,Web,Success
939,39,2024-09-04,Android,Web,Success
940,39,2024-09-09,Android,App,Success
941,39,2024-09-11,Android,App,Success
942,39,2024-09-19,Android,App,Success
943,39,2024-09-25,Android,Web,Success
944,39,2024-09-26,Web,App,Success
945,39,2024-09-27,iOS,App,Success
946,39,2024-10-13,Android,App,Success
947,39,2024-10-17,Android,App,Success
948,39,2024-10-19,Android,App,Success
949,39,2024-10-20,Android,App,Success
950,39,2024-10-21,Android,App,Success
951,39,2024-11-02,Android,App,Success
952,39,2024-11-09,iOS,App,Success
953,39,2024-11-13,iOS,App,Success
954,39,2024-11-15,Android,App,Success
955,39,2024-11-18,iOS,Web,Success
956,39,2024-11-26,Web,App,Success
957,39,2024-11-30,iOS,App,Success
958,39,2024-12-03,Web,App,Success
959,39,2024-12-04,Android,App,Success
960,39,2024-12-07,iOS,App,Success
961,39,2024-12-09,iOS,App,Success
962,39,2024-12-10,iOS,App,Success
963,39,2024-12-11,Android,App,Success
964,39,2024-12-15,iOS,Web,Success
965,39,2024-12-18,Web,App,Success
966,39,2024-12-24,Android,App,Failed
967,39,2024-12-29,Android,App,Success
968,39,2024-12-30,Android,App,Success
969,40,2024-08-01,Web,App,Success
970,40,2024-08-03,Android,App,Success
971,40,2024-08-06,Web,App,Success
972,40,2024-08-09,Android,App,Success
973,40,2024-08-11,iOS,App,Success
974,40,2024-08-19,iOS,Web,Success
975,40,2024-08-20,Android,App,Success
976,40,2024-08-27,iOS,App,Success
977,40,2024-08-30,Android,Web,Failed
978,40,2024-08-31,Android,App,Success
979,40,2024-09-02,Android,App,Success
980,40,2024-09-03,Android,App,Success
981,40,2024-09-11,iOS,App,Success
982,40,2024-09-17,Web,App,Success
983,40,2024-09-19,Android,App,Success
984,40,2024-09-21,Android,App,Success
985,40,2024-09-23,Android,App,Success
986,40,2024-10-03,Android,Web,Success
987,40,2024-10-05,iOS,App,Success
988,40,2024-10-08,Web,App,Success
989,40,2024-10-10,Web,App,Success
990,40,2024-10-12,Android,App,Success
991,40,2024-10-21,Android,App,Success
992,40,2024-10-23,Android,App,Success
993,40,2024-10-26,Android,App,Success
994,40,2024-11-07,Android,App,Success
995,40,2024-11-09,Android,App,Success
996,40,2024-11-12,Android,App,Failed
997,40,2024-11-13,Android,Web,Success
998,40,2024-11-14,Android,Web,Success
999,40,2024-11-15,Android,App,Success
1000,40,2024-11-23,iOS,App,Success
1001,40,2024-11-29,iOS,App,Success
1002,40,2024-12-01,Android,App,Success
1003,40,2024-12-07,Android,Web,Success
1004,40,2024-12-08,Android,App,Success
1005,40,2024-12-18,Android,App,Success
1006,40,2024-12-24,Web,App,Success
1007,40,2024-12-27,iOS,App,Success
1008,40,2024-12-30,iOS,Web,Success
1009,41,2024-04-13,Android,App,Success
1010,41,2024-04-21,iOS,App,Success
1011,41,2024-04-30,iOS,Web,Success
1012,41,2024-05-15,Android,App,Success
1013,41,2024-05-20,Web,App,Success
1014,41,2024-05-22,Android,App,Success
1015,41,2024-05-27,iOS,App,Success
1016,41,2024-05-28,Web,App,Success
1017,41,2024-06-03,iOS,App,Success
1018,41,2024-06-06,Android,App,Success
1019,41,2024-06-10,iOS,App,Success
1020,41,2024-06-20,iOS,App,Success
1021,41,2024-06-21,iOS,App,Success
1022,41,2024-06-30,iOS,App,Success
1023,41,2024-07-02,Android,Web,Success
1024,41,2024-07-11,Web,App,Success
1025,41,2024-07-23,Android,Web,Success
1026,41,2024-08-01,Web,App,Success
1027,41,2024-08-02,Android,Web,Success
1028,41,2024-08-03,Android,App,Success
1029,41,2024-08-05,iOS,App,Success
1030,41,2024-08-07,Android,App,Success
1031,41,2024-08-11,iOS,App,Success
1032,41,2024-08-14,iOS,App,Success
1033,41,2024-08-17,iOS,App,Success
1034,41,2024-08-20,Web,App,Success
1035,41,2024-09-02,iOS,App,Success
1036,41,2024-09-04,Android,App,Success
1037,41,2024-09-06,Android,App,Success
1038,41,2024-09-11,Android,Web,Success
1039,41,2024-09-29,Android,App,Success
1040,41,2024-09-30,iOS,App,Success
1041,41,2024-10-06,Android,App,Success
1042,41,2024-10-08,Web,App,Success
1043,41,2024-10-15,Android,App,Success
1044,41,2024-10-25,Android,App,Success
1045,41,2024-10-26,Android,App,Success
1046,41,2024-10-27,Android,Web,Success
1047,41,2024-10-31,Android,App,Success
1048,41,2024-11-11,Android,App,Success
1049,41,2024-11-19,Web,App,Success
1050,41,2024-11-25,Android,App,Success
1051,41,2024-12-08,Android,App,Success
1052,41,2024-12-10,Android,App,Success
1053,41,2024-12-12,Android,App,Success
1054,41,2024-12-17,iOS,Web,Success
1055,41,2024-12-19,iOS,App,Success
1056,41,2024-12-22,iOS,App,Success
1057,41,2024-12-30,Android,App,Success
1058,42,2024-06-28,Android,Web,Success
1059,43,2024-07-17,iOS,App,Success
1060,43,2024-07-24,Web,App,Success
1061,44,2024-06-07,Android,App,Success
1062,44,2024-06-08,iOS,App,Success
1063,44,2024-06-16,Android,Web,Success
1064,44,2024-06-17,Web,App,Success
1065,44,2024-06-21,Android,App,Success
1066,44,2024-06-22,iOS,App,Success
1067,44,2024-06-23,Android,App,Success
1068,44,2024-07-02,iOS,App,Success
1069,44,2024-07-03,Android,App,Success
1070,44,2024-12-11,Android,App,Success
1071,44,2024-12-13,iOS,Web,Success
1072,44,2024-12-14,Android,App,Success
1073,45,2024-04-24,Android,App,Success
1074,45,2024-04-29,Android,App,Success
1075,45,2024-05-09,Android,Web,Success
1076,45,2024-05-12,iOS,App,Failed
1077,45,2024-05-20,Android,App,Success
1078,45,2024-06-11,Android,App,Success
1079,45,2024-06-13,Android,Web,Success
1080,45,2024-06-21,Android,App,Failed
1081,45,2024-07-05,iOS,App,Success
1082,45,2024-07-13,Android,App,Success
1083,45,2024-07-14,Web,App,Success
1084,45,2024-07-25,Android,App,Success
1085,45,2024-08-02,Android,App,Success
1086,45,2024-08-09,Android,App,Success
1087,45,2024-08-10,iOS,App,Success
1088,45,2024-08-11,Web,App,Success
1089,45,2024-08-18,Android,App,Success
1090,45,2024-08-23,Android,App,Success
1091,45,2024-08-24,Android,App,Failed
1092,45,2024-08-28,Web,App,Success
1093,45,2024-08-31,Android,Web,Success
1094,45,2024-09-04,Web,Web,Success
1095,45,2024-09-19,Android,App,Success
1096,45,2024-09-20,Android,Web,Success
1097,45,2024-09-21,Android,App,Success
1098,45,2024-09-23,Android,App,Success
1099,45,2024-09-24,Android,App,Success
1100,45,2024-09-28,Android,App,Success
1101,45,2024-09-30,Android,App,Success
1102,45,2024-10-03,Web,App,Success
1103,45,2024-10-16,Android,App,Success
1104,45,2024-10-23,iOS,App,Failed
1105,45,2024-10-24,Android,App,Success
1106,45,2024-10-30,iOS,App,Success
1107,45,2024-11-06,iOS,Web,Success
1108,45,2024-11-07,Android,App,Success
1109,45,2024-11-14,Android,App,Success
1110,45,2024-11-20,iOS,Web,Success
1111,45,2024-11-23,Android,App,Success
1112,45,2024-11-24,Android,App,Success
1113,45,2024-11-30,Web,Web,Success
1114,45,2024-12-10,Web,App,Success
1115,45,2024-12-20,Web,App,Success
1116,45,2024-12-22,Android,App,Success
1117,46,2024-09-02,Android,App,Success
1118,46,2024-09-05,Android,App,Success
1119,47,2024-08-09,Android,App,Success
1120,47,2024-08-11,Android,App,Success
1121,47,2024-08-12,Android,Web,Success
1122,47,2024-08-15,Android,App,Success
1123,47,2024-08-16,Android,App,Success
1124,47,2024-08-24,Android,App,Success
1125,47,2024-08-26,Android,App,Success
1126,47,2024-09-01,iOS,Web,Success
1127,47,2024-09-03,Android,App,Success
1128,47,2024-09-05,Android,App,Success
1129,47,2024-09-07,iOS,App,Success
1130,47,2024-09-13,Android,App,Success
1131,47,2024-09-23,iOS,App,Success
1132,47,2024-09-25,Android,Web,Success
1133,47,2024-09-27,Android,App,Success
1134,47,2024-10-03,iOS,Web,Success
1135,47,2024-10-11,Android,App,Success
1136,47,2024-10-12,iOS,App,Success
1137,47,2024-10-20,Web,App,Success
1138,47,2024-10-24,Android,Web,Success
1139,47,2024-10-27,Android,Web,Success
1140,47,2024-10-30,iOS,Web,Success
1141,47,2024-11-01,iOS,App,Success
1142,47,2024-11-03,Android,App,Failed
1143,47,2024-11-04,Android,Web,Success
1144,47,2024-11-11,Android,App,Success
1145,47,2024-11-13,iOS,App,Success
1146,47,2024-11-14,Android,App,Success
1147,47,2024-11-15,iOS,Web,Success
1148,47,2024-11-18,Web,App,Success
1149,47,2024-11-21,Android,App,Success
1150,47,2024-11-24,iOS,App,Success
1151,47,2024-12-07,iOS,Web,Success
1152,47,2024-12-11,Android,App,Success
1153,47,2024-12-13,Android,App,Success
1154,47,2024-12-15,Android,Web,Success
1155,47,2024-12-22,Web,Web,Success
1156,47,2024-12-26,Android,App,Success
1157,47,2024-12-27,iOS,App,Success
1158,48,2024-04-03,Android,App,Success
1159,48,2024-04-04,iOS,App,Success
1160,48,2024-04-15,Web,Web,Success
1161,48,2024-04-17,Web,Web,Failed
1162,48,2024-04-30,Android,App,Failed
1163,48,2024-05-03,Android,App,Success
1164,48,2024-05-04,iOS,App,Success
1165,48,2024-05-08,iOS,Web,Success
1166,48,2024-06-01,Android,App,Success
1167,48,2024-06-03,Android,App,Success
1168,48,2024-06-05,Android,App,Success
1169,48,2024-06-07,iOS,App,Success
1170,48,2024-06-10,Android,Web,Success
1171,48,2024-06-11,iOS,App,Success
1172,48,2024-06-24,Web,Web,Success
1173,48,2024-06-25,iOS,App,Success
1174,48,2024-06-28,iOS,Web,Success
1175,48,2024-06-29,Android,Web,Success
1176,48,2024-06-30,Web,App,Success
1177,48,2024-07-02,Web,App,Success
1178,48,2024-07-13,Android,App,Success
1179,48,2024-07-16,Android,App,Success
1180,48,2024-07-25,Android,App,Success
1181,48,2024-07-28,iOS,Web,Success
1182,48,2024-08-10,iOS,App,Success
1183,48,2024-08-21,Android,App,Success
1184,48,2024-08-23,iOS,App,Success
1185,48,2024-09-04,Android,Web,Success
1186,48,2024-09-09,Android,Web,Success
1187,48,2024-09-18,Android,Web,Success
1188,48,2024-09-27,Android,App,Failed
1189,48,2024-10-06,iOS,App,Failed
1190,48,2024-10-13,Android,App,Success
1191,48,2024-10-19,iOS,App,Success
1192,48,2024-10-25,Web,App,Success
1193,48,2024-10-27,Android,App,Success
1194,48,2024-10-28,Android,Web,Success
1195,48,2024-11-03,iOS,App,Success
1196,48,2024-11-12,Android,App,Success
1197,48,2024-11-19,Android,Web,Success
1198,48,2024-11-22,Android,App,Success
1199,48,2024-12-07,Android,App,Success
1200,48,2024-12-08,Web,App,Success
1201,49,2024-12-13,Android,App,Success
1202,49,2024-12-14,Android,App,Success
1203,49,2024-12-15,iOS,Web,Success
1204,49,2024-12-16,Android,App,Success
1205,49,2024-12-17,iOS,App,Success
1206,49,2024-12-18,Android,App,Success
1207,49,2024-12-19,Web,App,Success
1208,49,2024-12-20,Android,App,Success
1209,49,2024-12-21,Android,App,Success
1210,49,2024-12-22,Android,Web,Success
1211,49,2024-12-23,Android,Web,Success
1212,49,2024-12-24,Android,Web,Success
1213,49,2024-12-25,Android,Web,Success
1214,49,2024-12-26,Android,App,Success
1215,49,2024-12-27,Android,Web,Success
1216,49,2024-12-28,iOS,App,Success
1217,49,2024-12-29,Android,Web,Success
1218,49,2024-12-30,iOS,App,Success
1219,50,2024-12-10,Android,App,Success
1220,50,2024-12-12,Web,App,Success
1221,50,2024-12-14,Android,App,Success
1222,50,2024-12-15,Android,App,Success
1223,50,2024-12-16,Web,App,Success
1224,50,2024-12-21,Web,App,Success
1225,50,2024-12-22,iOS,App,Success
1226,50,2024-12-23,Android,App,Success
1227,50,2024-12-28,Web,App,Success
1228,50,2024-12-29,Android,App,Success
1229,51,2024-07-11,Android,App,Success
1230,51,2024-07-13,Android,App,Success
1231,51,2024-07-21,iOS,App,Success
1232,51,2024-07-25,Android,App,Success
1233,51,2024-07-27,iOS,Web,Success
1234,51,2024-08-04,Android,App,Success
1235,51,2024-08-14,Web,Web,Success
1236,51,2024-08-15,iOS,App,Success
1237,51,2024-08-18,iOS,App,Success
1238,51,2024-08-20,iOS,App,Success
1239,51,2024-08-27,iOS,App,Success
1240,51,2024-09-03,Android,App,Success
1241,52,2024-06-08,Android,App,Success
1242,52,2024-06-12,Android,App,Success
1243,52,2024-06-13,Android,App,Success
1244,52,2024-06-16,Android,App,Success
1245,52,2024-06-21,Android,App,Success
