transaction_id,user_id,txn_date,amount,txn_type,status
593,25,2024-10-11,2297.46,P2M,Success
594,25,2024-10-13,1839.05,P2M,Success
595,25,2024-10-16,3839.18,Bill Payment,Success
596,25,2024-10-17,1334.75,Bill Payment,Success
597,25,2024-10-21,103.78,P2M,Success
598,25,2024-10-27,3844.28,P2P,Success
599,25,2024-11-02,3323.96,Recharge,Success
600,25,2024-11-12,2408.95,Bill Payment,Reversed
601,25,2024-11-28,4230.64,P2M,Success
602,25,2024-12-15,4897.85,P2P,Success
603,25,2024-12-27,1314.02,P2M,Failed
604,26,2024-02-12,1663.17,P2P,Success
605,26,2024-02-13,2952.34,P2M,Success
606,26,2024-02-14,1951.86,Recharge,Success
607,26,2024-03-03,2180.52,Investment,Success
608,26,2024-03-04,1778.25,P2M,Success
609,26,2024-03-07,1375.39,P2P,Success
610,26,2024-03-08,3684.63,Bill Payment,Failed
611,26,2024-03-17,3430.39,P2P,Success
612,26,2024-03-18,1282.16,P2P,Success
613,26,2024-03-26,187.93,P2P,Reversed
614,26,2024-04-05,4228.8,Investment,Success
615,26,2024-05-03,2007.43,Bill Payment,Success
616,26,2024-05-19,1205.21,P2P,Success
617,26,2024-05-29,225.26,Bill Payment,Success
618,26,2024-06-21,4150.31,Bill Payment,Success
619,26,2024-06-25,3848.44,P2P,Success
620,26,2024-07-05,2632.6,Bill Payment,Success
621,26,2024-07-09,1941.41,Bill Payment,Success
622,26,2024-08-12,458.05,P2P,Success
623,26,2024-08-26,2742.98,P2M,Failed
624,26,2024-08-29,99.96,P2P,Success
625,26,2024-08-31,652.25,P2M,Success
626,26,2024-09-01,3939.34,Recharge,Success
627,26,2024-09-10,1020.51,P2M,Failed
628,26,2024-09-28,1237.55,P2M,Success
629,26,2024-10-01,3468.96,Recharge,Success
630,26,2024-11-07,4696.13,P2P,Success
631,26,2024-12-15,3206.28,P2P,Reversed
632,27,2024-06-29,4139.75,P2P,Success
633,27,2024-07-06,1388.53,Bill Payment,Reversed
634,27,2024-07-10,1121.47,P2P,Success
635,27,2024-07-15,3401.54,Recharge,Success
636,27,2024-07-25,4367.82,Recharge,Success
637,27,2024-07-26,87.6,P2P,Success
638,27,2024-07-29,3683.05,P2M,Reversed
639,27,2024-07-31,246.23,Bill Payment,Failed
640,27,2024-08-06,4248.69,Bill Payment,Success
641,27,2024-08-18,401.29,Recharge,Success
642,27,2024-08-21,1814.16,Investment,Success
643,27,2024-08-22,1884.28,Investment,Success
644,27,2024-08-24,4402.01,Recharge,Success
645,29,2024-05-03,2843.54,P2M,Success
646,29,2024-05-04,277.05,P2M,Success
647,29,2024-05-08,2312.34,P2P,Success
648,29,2024-05-11,3853.2,P2P,Success
649,29,2024-05-12,3525.95,P2M,Success
650,29,2024-05-14,4423.21,P2P,Success
651,29,2024-05-21,351.2,Bill Payment,Success
652,29,2024-05-27,3467.45,Investment,Failed
653,29,2024-06-07,1478.05,P2P,Success
654,29,2024-06-08,3395.27,P2M,Success
655,29,2024-06-15,2112.38,P2P,Success
656,29,2024-06-17,3750.21,Recharge,Success
657,29,2024-07-01,4295.78,P2P,Success
658,29,2024-07-05,4039.71,Investment,Success
659,29,2024-07-18,599.84,P2P,Failed
660,29,2024-07-20,4040.91,P2M,Success
661,29,2024-07-21,2534.15,P2P,Success
662,29,2024-07-23,3301.46,P2P,Success
663,29,2024-07-30,3125.86,P2M,Success
664,29,2024-08-14,4577.6,P2M,Success
665,29,2024-08-17,2091.59,P2M,Failed
666,29,2024-08-18,664.23,P2P,Failed
667,29,2024-08-19,2138.92,P2P,Failed
668,29,2024-09-14,555.94,P2M,Reversed
669,29,2024-09-15,3944.36,P2M,Success
670,29,2024-09-16,4213.08,Recharge,Success
671,29,2024-09-23,1735.61,P2M,Success
672,29,2024-09-24,4111.79,Recharge,Success
673,29,2024-10-04,4623.95,Recharge,Success
674,29,2024-10-14,4847.31,P2P,Success
675,29,2024-10-17,537.1,P2M,Failed
676,29,2024-10-19,657.91,Bill Payment,Success
677,29,2024-10-25,2304.93,P2M,Success
678,29,2024-10-30,1040.12,P2P,Success
679,29,2024-11-02,3877.29,P2M,Failed
680,29,2024-11-03,3267.39,P2P,Success
681,29,2024-11-15,2796.95,P2P,Success
682,29,2024-11-17,1218.46,P2M,Success
683,29,2024-12-01,3727.37,Investment,Success
684,29,2024-12-02,269.55,Bill Payment,Success
685,29,2024-12-07,567.28,Bill Payment,Success
686,29,2024-12-12,687.45,P2M,Success
687,29,2024-12-16,4572.89,P2P,Success
688,29,2024-12-27,3552.23,Recharge,Success
689,29,2024-12-28,3173.83,P2M,Success
690,30,2024-12-13,1625.5,P2M,Success
691,30,2024-12-14,1245.42,P2M,Success
692,30,2024-12-15,3872.67,P2P,Success
693,30,2024-12-16,4937.36,Bill Payment,Success
694,30,2024-12-17,322.87,P2P,Success
695,30,2024-12-18,4217.96,Recharge,Success
696,30,2024-12-19,3585.27,Recharge,Success
697,30,2024-12-20,2321.1,P2P,Success
698,30,2024-12-21,1419.09,P2P,Failed
699,30,2024-12-22,2686.05,P2P,Success
700,30,2024-12-23,4721.26,P2M,Success
701,30,2024-12-24,4533.23,Bill Payment,Failed
702,30,2024-12-25,4409.36,P2M,Success
703,30,2024-12-26,4629.64,P2M,Success
704,30,2024-12-27,1996.07,P2P,Failed
705,30,2024-12-28,3190.51,P2M,Success
706,30,2024-12-29,2607.05,P2P,Success
707,30,2024-12-30,362.63,P2M,Success
708,31,2024-04-04,611.72,Bill Payment,Reversed
709,31,2024-04-14,1015.46,Recharge,Success
710,31,2024-04-18,2602.14,Bill Payment,Success
711,31,2024-04-20,1632.55,Recharge,Success
712,31,2024-04-28,2396.4,Bill Payment,Failed
713,31,2024-04-29,1802.71,P2M,Success
714,31,2024-05-03,3462.54,P2P,Success
715,31,2024-05-04,2554.17,P2M,Failed
716,31,2024-05-05,2755.21,Recharge,Failed
717,31,2024-05-06,222.52,P2P,Failed
718,31,2024-05-20,2225.41,P2P,Success
719,31,2024-05-23,2625.83,P2P,Success
720,31,2024-06-07,171.04,P2M,Success
721,31,2024-06-18,3579.27,P2M,Success
722,31,2024-06-19,157.53,P2P,Success
723,31,2024-06-23,1696.89,Investment,Success
724,31,2024-06-24,1386.79,Recharge,Success
725,31,2024-06-30,2368.01,P2M,Failed
726,31,2024-07-06,4049.79,P2M,Success
727,31,2024-07-07,1547.75,P2M,Success
728,31,2024-07-10,449.83,P2M,Success
729,31,2024-07-13,3872.65,P2P,Success
730,31,2024-07-14,2406.67,P2M,Failed
731,31,2024-07-15,2605.99,P2P,Success
732,31,2024-07-16,1018.28,P2P,Success
733,31,2024-07-27,1266.17,Recharge,Success
734,31,2024-07-28,3348.36,P2P,Success
735,31,2024-08-13,4174.09,P2M,Success
736,31,2024-08-29,1640.82,P2M,Success
737,31,2024-09-05,1226.54,P2M,Success
738,31,2024-09-07,1274.34,Recharge,Success
739,31,2024-09-11,690.12,P2P,Success
740,31,2024-09-12,2636.67,P2P,Success
741,31,2024-09-13,4393.51,P2P,Success
742,31,2024-09-15,3018.48,Recharge,Success
743,31,2024-09-16,3070.67,P2P,Success
744,31,2024-09-17,4379.75,P2P,Success
745,31,2024-09-19,1197.31,Recharge,Success
746,31,2024-10-06,936.64,P2M,Success
747,31,2024-10-18,1340.41,Bill Payment,Success
748,31,2024-10-20,3786.31,P2P,Failed
749,31,2024-10-21,3992.01,P2P,Success
750,31,2024-10-24,2385.37,Recharge,Success
751,31,2024-10-27,4676.13,P2M,Success
752,31,2024-11-02,1016.21,P2M,Success
753,31,2024-11-03,113.0,P2M,Success
754,31,2024-11-04,4795.0,Recharge,Success
755,31,2024-11-19,2293.99,P2P,Success
756,31,2024-11-27,1061.6,P2M,Success
757,31,2024-11-28,977.68,P2P,Success
758,31,2024-11-29,2331.61,P2P,Success
759,31,2024-12-10,600.23,P2P,Success
760,31,2024-12-18,4997.51,P2P,Success
761,31,2024-12-28,1517.27,Bill Payment,Success
762,32,2024-06-12,4471.19,Bill Payment,Success
763,32,2024-06-14,4706.97,P2M,Failed
764,32,2024-06-16,3696.94,P2M,Success
765,32,2024-06-27,4766.1,Bill Payment,Success
766,32,2024-07-10,1148.26,Recharge,Success
767,32,2024-07-25,3139.19,Bill Payment,Success
768,32,2024-08-03,869.65,Bill Payment,Success
769,32,2024-08-06,1363.55,P2P,Success
770,32,2024-08-19,631.16,P2P,Success
771,32,2024-08-24,2292.68,Recharge,Failed
772,32,2024-08-26,935.23,Bill Payment,Success
773,32,2024-08-29,4833.73,P2P,Success
774,32,2024-09-07,2494.61,Recharge,Success
775,32,2024-09-09,3186.66,P2P,Success
776,32,2024-09-14,1216.49,P2M,Success
777,32,2024-09-21,2417.16,Bill Payment,Success
778,32,2024-10-11,695.51,Bill Payment,Success
779,32,2024-10-25,3008.9,P2P,Success
780,32,2024-10-26,4094.95,Recharge,Success
781,32,2024-11-01,3515.44,P2P,Failed
782,32,2024-11-21,1005.7,Bill Payment,Success
783,32,2024-11-22,4889.0,P2P,Success
784,32,2024-11-29,4225.56,P2P,Success
785,32,2024-12-08,2762.98,Investment,Success
786,32,2024-12-18,2073.18,P2P,Success
787,34,2024-08-02,2416.2,Recharge,Success
788,34,2024-08-03,3428.84,P2M,Success
789,34,2024-08-14,1604.12,P2M,Success
790,34,2024-08-22,705.51,P2M,Success
791,34,2024-09-10,1192.27,P2M,Success
792,34,2024-09-17,1162.62,Bill Payment,Success
793,34,2024-09-18,4985.26,P2M,Success
794,35,2024-04-24,2069.71,P2M,Success
795,35,2024-04-25,4314.41,P2M,Reversed
796,35,2024-04-26,787.99,P2M,Success
797,35,2024-04-29,1658.17,Recharge,Success
798,35,2024-05-02,4540.08,P2M,Success
799,35,2024-05-03,3796.22,P2P,Success
800,35,2024-05-13,192.46,Recharge,Success
801,35,2024-05-17,487.88,P2P,Success
802,35,2024-05-20,1534.38,Recharge,Success
803,35,2024-05-22,2114.55,P2P,Success
804,35,2024-05-25,1335.72,Recharge,Success
805,35,2024-05-26,4575.49,P2M,Success
806,35,2024-05-28,180.27,P2M,Success
807,35,2024-05-30,71.16,P2M,Success
808,35,2024-06-01,2820.91,P2M,Success
809,35,2024-06-03,1946.49,Bill Payment,Success
810,35,2024-06-14,534.05,P2P,Success
811,35,2024-06-18,2339.18,Bill Payment,Success
812,36,2024-08-04,4919.38,P2P,Success
813,36,2024-08-10,424.35,Bill Payment,Success
814,36,2024-08-16,482.62,P2M,Success
815,36,2024-08-18,2391.54,Investment,Success
816,36,2024-08-25,2598.29,Recharge,Success
817,36,2024-08-26,1872.94,Bill Payment,Success
818,36,2024-09-03,314.28,P2P,Failed
819,36,2024-09-04,2718.6,P2M,Success
820,36,2024-09-04,3396.94,Recharge,Failed
821,36,2024-09-05,478.87,P2M,Failed
822,36,2024-09-07,4596.94,P2P,Success
823,36,2024-09-08,3160.62,Recharge,Success
824,36,2024-09-12,991.29,P2P,Success
825,36,2024-09-15,548.61,P2P,Success
826,36,2024-09-16,4361.9,P2M,Success
827,36,2024-09-18,3799.66,P2P,Success
828,36,2024-09-19,4120.99,P2M,Success
829,36,2024-09-23,1645.03,P2M,Success
830,36,2024-09-25,1780.72,P2M,Success
831,36,2024-09-28,171.29,P2P,Success
832,36,2024-10-02,63.12,Bill Payment,Success
833,36,2024-10-05,3785.12,P2P,Failed
834,36,2024-10-06,3271.05,Bill Payment,Success
835,36,2024-10-11,2490.26,P2P,Reversed
836,36,2024-10-13,4616.09,P2M,Success
837,36,2024-10-17,3634.22,Investment,Success
838,36,2024-10-18,4752.03,Recharge,Success
839,36,2024-10-19,4698.51,P2M,Success
840,36,2024-10-21,2798.91,Bill Payment,Success
841,36,2024-11-07,3804.1,P2M,Success
842,36,2024-11-08,4388.62,P2M,Success
843,36,2024-11-09,4273.58,Bill Payment,Success
844,36,2024-11-10,2920.35,Bill Payment,Success
845,36,2024-11-13,1589.63,P2P,Success
846,36,2024-11-17,4688.21,P2M,Failed
847,36,2024-11-22,2379.93,P2P,Failed
848,36,2024-11-30,277.13,P2P,Success
849,36,2024-12-03,2612.23,P2P,Failed
850,36,2024-12-04,2911.98,P2M,Success
851,36,2024-12-07,1967.64,P2M,Success
852,36,2024-12-14,4610.71,P2M,Success
853,36,2024-12-19,4966.43,P2P,Success
854,36,2024-12-23,3041.64,Recharge,Success
855,37,2024-03-28,2404.41,Recharge,Success
856,37,2024-04-01,4561.1,P2P,Success
857,37,2024-04-08,2172.26,P2P,Success
858,37,2024-04-14,2687.97,P2P,Success
859,37,2024-04-16,2658.08,P2M,Success
860,37,2024-04-26,4976.32,Bill Payment,Success
861,37,2024-05-17,3810.68,P2M,Success
862,37,2024-05-30,3350.02,P2P,Success
863,37,2024-06-19,1283.86,P2M,Failed
864,37,2024-07-08,2537.94,Bill Payment,Success
865,37,2024-07-30,3800.34,Recharge,Success
866,37,2024-07-31,2694.15,Recharge,Success
867,37,2024-08-01,1267.3,P2P,Success
868,37,2024-08-09,3453.55,P2P,Success
869,37,2024-08-19,260.53,P2M,Success
870,37,2024-09-04,3977.32,Investment,Success
871,37,2024-09-18,4265.4,Investment,Success
872,37,2024-10-02,2858.25,Recharge,Success
873,37,2024-10-09,2190.95,P2P,Success
874,37,2024-10-10,4492.71,Bill Payment,Success
875,37,2024-10-24,3103.65,Recharge,Success
876,37,2024-11-03,2481.33,P2M,Success
877,37,2024-11-12,4544.15,P2P,Success
878,37,2024-11-25,1016.65,Investment,Success
879,37,2024-12-01,3680.48,Bill Payment,Success
880,37,2024-12-05,3957.51,P2P,Success
881,37,2024-12-06,1187.06,Bill Payment,Success
882,37,2024-12-15,1520.32,Bill Payment,Success
883,37,2024-12-21,1747.53,P2M,Success
884,37,2024-12-28,108.3,Recharge,Success
885,37,2024-12-29,2953.66,P2P,Success
886,38,2024-02-22,1497.68,P2M,Success
887,38,2024-02-25,1564.28,Bill Payment,Success
888,38,2024-02-26,4115.03,P2M,Success
889,38,2024-03-01,4742.36,P2M,Success
890,38,2024-03-13,2772.12,P2M,Success
891,38,2024-03-16,4307.99,Bill Payment,Success
892,38,2024-03-19,1382.51,P2P,Reversed
893,38,2024-04-01,3370.99,P2P,Success
894,38,2024-04-16,4889.72,P2P,Success
895,38,2024-04-18,1825.81,P2P,Success
896,38,2024-04-20,1561.65,P2P,Success
897,38,2024-04-23,2206.4,Bill Payment,Success
898,38,2024-04-25,3955.51,Recharge,Success
899,38,2024-04-26,564.57,P2P,Success
900,38,2024-05-04,4154.6,P2M,Success
901,38,2024-05-10,706.55,Recharge,Success
902,38,2024-05-12,900.89,Recharge,Success
903,38,2024-05-13,2414.96,P2M,Success
904,38,2024-05-19,1724.63,Investment,Success
905,38,2024-05-25,3222.75,Bill Payment,Success
906,38,2024-05-31,103.37,P2P,Reversed
907,38,2024-06-08,1086.49,Bill Payment,Success
908,38,2024-06-10,1627.42,P2P,Success
909,38,2024-06-23,896.36,P2P,Success
910,38,2024-06-27,640.42,P2M,Success
911,38,2024-06-29,3752.17,P2M,Reversed
912,38,2024-07-09,4940.55,Recharge,Success
913,38,2024-07-10,1188.53,P2P,Success
914,38,2024-07-18,1330.51,P2P,Success
915,38,2024-08-02,966.75,P2P,Failed
916,38,2024-08-06,4792.81,P2P,Failed
917,38,2024-08-13,4010.51,Investment,Success
918,38,2024-08-24,2240.79,Bill Payment,Success
919,38,2024-08-29,607.65,P2M,Success
920,38,2024-09-02,3541.85,P2P,Success
921,38,2024-09-05,3353.83,P2P,Success
922,38,2024-09-24,1606.31,Investment,Success
923,38,2024-10-02,4155.61,P2M,Success
924,38,2024-10-06,4910.21,Investment,Failed
925,38,2024-10-17,2097.18,P2P,Success
926,38,2024-10-20,3283.03,P2P,Success
927,38,2024-10-24,444.7,Bill Payment,Success
928,38,2024-10-28,1718.28,P2M,Success
929,38,2024-11-01,4471.0,Bill Payment,Success
930,38,2024-11-02,1552.06,P2P,Success
931,38,2024-11-04,810.22,Recharge,Success
932,38,2024-11-23,1450.49,Bill Payment,Failed
933,38,2024-12-10,1530.04,P2M,Success
934,38,2024-12-12,4940.94,P2P,Success
935,38,2024-12-30,1707.61,P2P,Success
936,39,2024-06-13,4715.8,P2P,Success
937,39,2024-06-18,1489.68,Recharge,Success
938,39,2024-06-25,920.23,Bill Payment,Success
939,39,2024-06-29,3424.91,Investment,Success
940,39,2024-07-01,2688.27,Investment,Success
941,39,2024-07-02,1023.95,Recharge,Success
942,39,2024-07-16,3947.48,P2M,Success
943,39,2024-07-23,4081.48,P2P,Success
944,39,2024-07-28,4102.12,Investment,Failed
945,39,2024-07-29,2216.29,P2P,Success
946,39,2024-08-05,1830.97,P2M,Success
947,39,2024-08-06,4829.59,P2P,Success
948,39,2024-08-07,3518.24,P2P,Success
949,39,2024-08-15,3558.13,Bill Payment,Success
950,39,2024-08-24,4096.43,Investment,Success
951,39,2024-08-30,2510.88,Recharge,Success
952,39,2024-09-04,2748.51,Bill Payment,Success
953,39,2024-09-09,2034.06,Bill Payment,Success
954,39,2024-09-11,717.59,Recharge,Success
955,39,2024-09-19,2972.5,P2M,Success
956,39,2024-09-25,4066.61,P2P,Success
957,39,2024-09-26,3890.4,P2P,Failed
958,39,2024-09-27,4607.1,Recharge,Success
959,39,2024-10-13,901.2,Bill Payment,Success
960,39,2024-10-17,2964.24,P2P,Success
961,39,2024-10-19,2537.76,P2P,Failed
962,39,2024-10-20,1441.04,P2M,Success
963,39,2024-10-21,2611.2,P2P,Success
964,39,2024-11-02,642.34,P2M,Success
965,39,2024-11-09,2048.4,Bill Payment,Success
966,39,2024-11-13,3480.38,P2P,Success
967,39,2024-11-15,494.5,P2M,Success
968,39,2024-11-18,3993.86,P2M,Success
969,39,2024-11-26,1359.09,Investment,Success
970,39,2024-11-30,259.96,P2P,Success
971,39,2024-12-03,4535.29,P2P,Reversed
972,39,2024-12-04,3847.67,P2P,Success
973,39,2024-12-07,2310.19,P2M,Success
974,39,2024-12-09,3284.17,Bill Payment,Success
975,39,2024-12-10,119.23,P2P,Success
976,39,2024-12-11,972.89,P2M,Failed
977,39,2024-12-15,1185.04,P2M,Success
978,39,2024-12-18,3312.46,P2M,Success
979,39,2024-12-24,3029.65,P2P,Success
980,39,2024-12-29,4663.83,P2P,Success
981,39,2024-12-30,3172.44,Bill Payment,Success
982,40,2024-08-01,1862.09,Recharge,Success
983,40,2024-08-03,1994.59,P2P,Success
984,40,2024-08-06,3997.69,Recharge,Success
985,40,2024-08-09,2014.46,P2P,Success
986,40,2024-08-11,1589.43,P2P,Reversed
987,40,2024-08-19,448.15,P2P,Success
988,40,2024-08-20,418.44,P2P,Failed
989,40,2024-08-27,1213.59,Investment,Success
990,40,2024-08-30,4602.97,Recharge,Success
991,40,2024-08-31,2821.05,P2M,Success
992,40,2024-09-02,3524.03,P2M,Success
993,40,2024-09-03,3393.05,P2P,Success
994,40,2024-09-11,2620.53,P2M,Success
995,40,2024-09-17,3763.8,Bill Payment,Success
996,40,2024-09-19,1786.23,P2P,Success
997,40,2024-09-21,1348.51,Bill Payment,Success
998,40,2024-09-23,1277.67,Recharge,Success
999,40,2024-10-03,4000.36,P2M,Success
1000,40,2024-10-05,1813.75,P2P,Success
1001,40,2024-10-08,3500.59,Recharge,Success
1002,40,2024-10-10,3856.32,P2P,Success
1003,40,2024-10-12,4185.91,P2M,Success
1004,40,2024-10-21,309.25,P2P,Success
1005,40,2024-10-23,3670.27,Bill Payment,Success
1006,40,2024-10-26,4611.9,Recharge,Success
1007,40,2024-11-07,4892.53,Recharge,Success
1008,40,2024-11-09,4772.48,P2M,Success
1009,40,2024-11-12,1040.44,Bill Payment,Success
1010,40,2024-11-13,2254.09,P2M,Reversed
1011,40,2024-11-14,4235.01,P2P,Success
1012,40,2024-11-15,2951.79,P2P,Success
1013,40,2024-11-23,4872.99,P2M,Failed
1014,40,2024-11-29,4251.12,P2P,Success
1015,40,2024-12-01,3462.08,P2M,Success
1016,40,2024-12-07,2881.38,Bill Payment,Success
1017,40,2024-12-08,1117.31,P2P,Success
1018,40,2024-12-18,3809.82,Recharge,Success
1019,40,2024-12-24,3030.15,P2P,Success
1020,40,2024-12-27,4707.51,P2P,Success
1021,40,2024-12-30,258.86,P2P,Success
1022,41,2024-04-13,2981.32,Recharge,Success
1023,41,2024-04-21,3106.65,P2P,Success
1024,41,2024-04-30,3094.73,Bill Payment,Success
1025,41,2024-05-15,2017.71,P2P,Success
1026,41,2024-05-20,2334.38,Recharge,Success
1027,41,2024-05-22,4970.0,Bill Payment,Success
1028,41,2024-05-27,3402.88,Recharge,Success
1029,41,2024-05-28,2434.53,P2M,Success
1030,41,2024-06-03,1362.31,P2P,Success
1031,41,2024-06-06,4470.53,P2P,Success
1032,41,2024-06-10,3895.76,Recharge,Success
1033,41,2024-06-20,1914.0,P2M,Success
1034,41,2024-06-21,4164.69,P2P,Success
1035,41,2024-06-30,3304.08,Bill Payment,Failed
1036,41,2024-07-02,4595.81,P2M,Success
1037,41,2024-07-11,2024.74,P2P,Success
1038,41,2024-07-23,221.56,P2P,Success
1039,41,2024-08-01,3350.47,Bill Payment,Success
1040,41,2024-08-02,624.51,P2M,Success
1041,41,2024-08-03,3728.72,P2P,Success
1042,41,2024-08-05,3987.14,Recharge,Failed
1043,41,2024-08-07,2098.11,Recharge,Success
1044,41,2024-08-11,4150.95,Recharge,Failed
1045,41,2024-08-14,3744.47,P2P,Failed
1046,41,2024-08-17,3099.17,Bill Payment,Success
1047,41,2024-08-20,2588.71,Investment,Success
1048,41,2024-09-02,693.55,Bill Payment,Success
1049,41,2024-09-04,1280.27,P2M,Success
1050,41,2024-09-06,1598.4,P2M,Failed
1051,41,2024-09-11,3455.57,P2M,Success
1052,41,2024-09-29,3519.48,Investment,Success
1053,41,2024-09-30,2947.37,Bill Payment,Success
1054,41,2024-10-06,4100.68,P2M,Success
1055,41,2024-10-08,173.27,P2P,Success
1056,41,2024-10-15,3390.95,Bill Payment,Success
1057,41,2024-10-25,1935.83,Recharge,Success
1058,41,2024-10-26,1774.34,Bill Payment,Success
1059,41,2024-10-27,2467.9,P2P,Success
1060,41,2024-10-31,4944.62,Bill Payment,Success
1061,41,2024-11-11,4564.03,P2P,Success
1062,41,2024-11-19,2614.8,Bill Payment,Failed
1063,41,2024-11-25,1680.56,P2M,Success
1064,41,2024-12-08,359.39,P2P,Success
1065,41,2024-12-10,4514.77,P2P,Success
1066,41,2024-12-12,2982.38,Bill Payment,Success
1067,41,2024-12-17,4866.56,P2P,Success
1068,41,2024-12-19,4583.71,P2M,Success
1069,41,2024-12-22,4667.57,P2P,Success
1070,41,2024-12-30,689.69,Recharge,Success
1071,44,2024-06-07,738.22,Recharge,Success
1072,44,2024-06-08,4324.2,Bill Payment,Success
1073,44,2024-06-16,3597.04,Bill Payment,Success
1074,44,2024-06-17,1305.99,Recharge,Success
1075,44,2024-06-21,3710.89,P2P,Success
1076,44,2024-06-22,3585.82,P2P,Success
1077,44,2024-06-23,2185.4,Bill Payment,Success
1078,44,2024-07-02,4377.6,P2P,Success
1079,44,2024-07-03,821.26,Bill Payment,Success
1080,44,2024-12-11,3324.22,Investment,Success
1081,44,2024-12-13,788.18,P2P,Success
1082,44,2024-12-14,4023.9,P2P,Success
1083,45,2024-04-24,1944.35,Investment,Failed
1084,45,2024-04-29,4950.47,P2M,Success
1085,45,2024-05-09,4026.87,P2M,Success
1086,45,2024-05-12,2417.76,Recharge,Success
1087,45,2024-05-20,910.16,Recharge,Success
1088,45,2024-06-11,460.2,P2P,Success
1089,45,2024-06-13,3399.11,P2P,Success
1090,45,2024-06-21,1860.06,Recharge,Success
1091,45,2024-07-05,2456.83,Bill Payment,Success
1092,45,2024-07-13,4419.72,P2P,Success
1093,45,2024-07-14,1843.68,P2P,Success
1094,45,2024-07-25,3708.04,P2M,Success
1095,45,2024-08-02,3236.6,Bill Payment,Success
1096,45,2024-08-09,815.28,Recharge,Failed
1097,45,2024-08-10,2839.93,P2P,Success
1098,45,2024-08-11,1031.44,Bill Payment,Success
1099,45,2024-08-18,998.07,P2P,Success
1100,45,2024-08-23,2384.84,P2M,Failed
1101,45,2024-08-24,1074.77,P2M,Failed
1102,45,2024-08-28,1631.23,P2P,Success
1103,45,2024-08-31,542.06,P2P,Failed
1104,45,2024-09-04,4002.04,P2M,Success
1105,45,2024-09-19,2130.46,P2M,Success
1106,45,2024-09-20,4350.31,P2P,Success
1107,45,2024-09-21,3521.87,Bill Payment,Success
1108,45,2024-09-23,122.76,Bill Payment,Success
1109,45,2024-09-24,3077.02,P2P,Success
1110,45,2024-09-28,987.3,P2P,Success
1111,45,2024-09-30,1260.46,P2P,Success
1112,45,2024-10-03,4989.53,P2M,Success
1113,45,2024-10-16,3616.41,P2M,Success
1114,45,2024-10-23,2759.58,P2P,Success
1115,45,2024-10-24,907.43,P2M,Success
1116,45,2024-10-30,1529.14,Bill Payment,Success
1117,45,2024-11-06,2114.83,P2P,Success
1118,45,2024-11-07,2717.77,Recharge,Success
1119,45,2024-11-14,4971.36,P2P,Success
1120,45,2024-11-20,2190.02,P2M,Success
1121,45,2024-11-23,4780.01,Bill Payment,Success
1122,45,2024-11-24,2573.96,P2P,Success
1123,45,2024-11-30,2042.81,P2P,Success
1124,45,2024-12-10,4630.36,P2P,Success
1125,45,2024-12-20,992.75,P2M,Success
1126,45,2024-12-22,3694.24,P2P,Success
1127,47,2024-08-09,1087.66,Bill Payment,Success
